Customer_ID,Customer_Revenue,Customer_Profit,Purchase_Count,First_Purchase,Last_Purchase,Region,Segment,Repeat_Customer,Customer_Lifespan_Days,Value_Segment,Days_Since_Last_Purchase,Inactive_180d
CUST-00528,110266.45,29373.02,23,2023-07-14,2025-09-10,East,Home Office,True,789,High,108,False
CUST-00529,60714.42,11204.68,19,2023-10-03,2025-09-04,South,Corporate,True,702,Mid,114,False
CUST-00530,81937.17,23983.95,23,2023-05-20,2025-09-28,South,Corporate,True,862,High,90,False
CUST-00531,41078.729999999996,9686.52,15,2023-06-17,2025-09-03,Central,Consumer,True,809,Mid,115,False
CUST-00532,71070.08,13776.0,18,2023-08-20,2025-10-17,East,Consumer,True,789,High,71,False
CUST-00533,80885.23,21671.61,17,2023-11-05,2025-06-04,East,Consumer,True,577,High,206,True
CUST-00534,19566.920000000002,6971.280000000001,6,2023-05-24,2025-07-01,West,Corporate,True,769,Low,179,False
CUST-00535,193490.13999999998,51100.46,51,2023-06-11,2025-09-16,Central,Corporate,True,828,High,102,False
CUST-00536,72943.28,16759.31,19,2024-02-26,2025-09-21,East,Consumer,True,573,High,97,False
CUST-00537,68324.74,21818.2,18,2023-10-04,2025-09-01,West,Home Office,True,698,High,117,False
CUST-00538,8348.050000000001,1858.43,4,2023-11-08,2025-11-01,East,Consumer,True,724,Low,56,False
CUST-00539,18547.9,4735.68,4,2024-08-15,2025-07-28,Central,Home Office,True,347,Low,152,False
CUST-00540,28025.88,6356.02,9,2023-07-31,2025-07-19,East,Consumer,True,719,Low,161,False
CUST-00541,24329.45,3226.0299999999997,7,2024-06-18,2025-06-04,Central,Consumer,True,351,Low,206,True
CUST-00542,47729.38,12111.91,10,2023-12-19,2025-11-02,East,Corporate,True,684,Mid,55,False
CUST-00543,1684.37,119.58000000000001,2,2025-03-03,2025-09-21,East,Consumer,True,202,Low,97,False
CUST-00544,4543.8099999999995,1366.75,4,2024-06-22,2025-07-29,East,Consumer,True,402,Low,151,False
CUST-00545,41370.43,6306.1,11,2023-12-04,2025-10-16,South,Consumer,True,682,Mid,72,False
CUST-00546,55363.270000000004,12263.48,11,2023-03-20,2025-09-26,East,Consumer,True,921,Mid,92,False
CUST-00547,119242.25,27028.99,39,2023-01-17,2025-11-30,West,Corporate,True,1048,High,27,False
CUST-00548,15290.0,1703.47,7,2023-05-16,2025-06-06,Central,Home Office,True,752,Low,204,True
CUST-00549,10820.63,-1193.8600000000001,4,2024-07-13,2025-06-01,Central,Home Office,True,323,Low,209,True
CUST-00550,688.9300000000001,128.20999999999998,1,2025-02-20,2025-02-20,Central,Consumer,False,0,Low,310,True
CUST-00551,29977.21,6904.97,10,2023-04-30,2025-10-06,South,Consumer,True,890,Mid,82,False
CUST-00552,27696.21,7421.349999999999,9,2023-01-17,2025-06-03,West,Consumer,True,868,Low,207,True
CUST-00553,33940.56,8603.85,12,2024-02-29,2025-10-13,South,Consumer,True,592,Mid,75,False
CUST-00554,116293.85,22454.43,40,2023-06-29,2025-11-09,West,Consumer,True,864,High,48,False
CUST-00555,7187.29,1356.04,4,2023-12-19,2025-12-07,South,Home Office,True,719,Low,20,False
CUST-00556,73624.53,18799.435,13,2023-06-24,2025-07-12,Central,Home Office,True,749,High,168,False
CUST-00557,15135.14,3645.52,6,2023-11-18,2025-09-15,Central,Corporate,True,667,Low,103,False
CUST-00558,32803.28,8584.33,6,2023-05-14,2025-10-02,South,Consumer,True,872,Mid,86,False
CUST-00559,10191.1,2254.38,10,2023-03-11,2025-10-09,South,Consumer,True,943,Low,79,False
CUST-00560,18819.02,4857.26,4,2024-10-12,2025-06-09,South,Consumer,True,240,Low,201,True
CUST-00561,15939.93,4883.33,10,2024-02-16,2025-06-16,Central,Consumer,True,486,Low,194,True
CUST-00562,28458.66,5908.61,15,2023-06-26,2025-11-08,East,Consumer,True,866,Low,49,False
CUST-00563,42991.21,12350.11,12,2023-03-03,2025-11-03,West,Consumer,True,976,Mid,54,False
CUST-00564,23446.04,3004.68,7,2023-08-15,2025-07-17,East,Consumer,True,702,Low,163,False
CUST-00565,56538.33,15012.27,21,2023-04-24,2025-11-13,South,Home Office,True,934,Mid,44,False
CUST-00566,12184.25,1695.86,11,2023-11-08,2025-07-06,East,Consumer,True,606,Low,174,False
CUST-00567,19081.969999999998,6449.25,5,2023-09-08,2025-11-17,East,Home Office,True,801,Low,40,False
CUST-00568,10062.6,2869.77,4,2023-09-06,2025-02-04,East,Consumer,True,517,Low,326,True
CUST-00569,38605.59,8407.36,14,2023-07-18,2025-06-13,Central,Corporate,True,696,Mid,197,True
CUST-00570,121532.22,24696.87,47,2023-04-17,2025-11-17,Central,Consumer,True,945,High,40,False
CUST-00571,20404.74,2051.27,6,2023-05-25,2025-10-19,South,Consumer,True,878,Low,69,False
CUST-00572,31218.32,7818.290000000001,8,2024-05-08,2025-10-11,West,Consumer,True,521,Mid,77,False
CUST-00573,35906.1,8621.87,10,2023-06-03,2025-05-24,West,Consumer,True,721,Mid,217,True
CUST-00574,81404.7,14333.57,27,2023-09-09,2025-11-25,East,Home Office,True,808,High,32,False
CUST-00575,54545.89,15108.98,13,2023-03-12,2025-05-28,East,Consumer,True,808,Mid,213,True
CUST-00576,75938.36,18265.74,19,2023-10-17,2025-08-22,West,Corporate,True,675,High,127,False
CUST-00577,49367.7,10584.93,15,2023-03-22,2025-08-08,South,Consumer,True,870,Mid,141,False
CUST-00578,59903.47,14467.69,16,2023-10-29,2025-08-24,Central,Consumer,True,665,Mid,125,False
CUST-00579,15290.980000000001,3981.88,9,2023-10-21,2025-11-26,South,Consumer,True,767,Low,31,False
CUST-00580,109935.0,26623.9,26,2023-07-15,2025-07-16,East,Consumer,True,732,High,164,False
CUST-00581,3935.25,767.73,3,2023-10-02,2024-09-18,East,Home Office,True,352,Low,465,True
CUST-00582,65452.44,17373.48,20,2023-03-11,2025-08-05,South,Corporate,True,878,High,144,False
CUST-00583,36433.78,11308.59,9,2024-01-15,2025-10-31,East,Corporate,True,655,Mid,57,False
CUST-00584,30377.68,8465.98,6,2024-05-24,2025-10-23,East,Consumer,True,517,Mid,65,False
CUST-00585,6100.719999999999,1347.35,3,2024-05-13,2025-06-06,West,Consumer,True,389,Low,204,True
CUST-00586,59172.45,11581.43,18,2023-08-02,2025-10-10,South,Home Office,True,800,Mid,78,False
CUST-00587,18191.690000000002,3807.2299999999996,5,2024-05-03,2025-06-11,Central,Consumer,True,404,Low,199,True
CUST-00588,18491.11,4977.47,4,2024-01-29,2025-09-16,East,Consumer,True,596,Low,102,False
CUST-00589,24062.66,8073.6900000000005,11,2023-09-26,2025-06-01,South,Consumer,True,614,Low,209,True
CUST-00590,44990.24,12974.140000000001,14,2023-05-23,2025-07-31,South,Corporate,True,800,Mid,149,False
CUST-00591,53552.45,15819.64,8,2024-02-09,2025-05-19,South,Corporate,True,465,Mid,222,True
CUST-00592,110595.24,31617.97,29,2023-06-14,2025-11-08,South,Corporate,True,878,High,49,False
CUST-00593,43636.59,9331.19,22,2023-07-30,2025-08-28,East,Corporate,True,760,Mid,121,False
CUST-00594,12148.45,2248.09,5,2023-10-30,2025-06-28,South,Consumer,True,607,Low,182,True
CUST-00595,28461.92,4669.15,4,2024-08-19,2025-07-31,West,Home Office,True,346,Low,149,False
CUST-00596,111451.36,23741.05,27,2023-04-16,2025-11-08,South,Consumer,True,937,High,49,False
CUST-00597,3874.11,896.38,1,2025-05-01,2025-05-01,Central,Corporate,False,0,Low,240,True
CUST-00598,19240.53,6393.46,9,2023-11-14,2025-06-16,South,Consumer,True,580,Low,194,True
CUST-00599,150453.56,36787.82,37,2023-06-14,2025-08-13,Central,Home Office,True,791,High,136,False
CUST-00600,95812.38,28527.71,34,2023-06-30,2025-10-15,Central,Consumer,True,838,High,73,False
CUST-00601,30490.420000000002,8523.53,9,2023-11-10,2025-09-11,Central,Consumer,True,671,Mid,107,False
CUST-00602,24098.3,6045.545,11,2023-05-11,2025-11-26,South,Consumer,True,930,Low,31,False
CUST-00603,35947.02,10500.34,6,2024-03-11,2025-07-16,Central,Consumer,True,492,Mid,164,False
CUST-00604,23062.9,4968.77,12,2024-04-28,2025-07-25,East,Consumer,True,453,Low,155,False
CUST-00605,24628.879999999997,6408.27,3,2024-05-24,2025-08-19,South,Corporate,True,452,Low,130,False
CUST-00606,9486.58,833.02,5,2024-08-18,2025-09-10,Central,Consumer,True,388,Low,108,False
CUST-00607,33625.78,5673.85,12,2023-10-17,2025-11-01,West,Home Office,True,746,Mid,56,False
CUST-00608,1396.6,553.02,4,2023-02-11,2024-11-06,Central,Consumer,True,634,Low,416,True
CUST-00609,45685.12,12381.15,19,2023-05-13,2025-12-09,South,Corporate,True,941,Mid,18,False
CUST-00610,20135.63,5596.38,8,2024-04-27,2025-11-02,South,Consumer,True,554,Low,55,False
CUST-00611,82976.05,21406.2,23,2023-05-08,2025-11-23,South,Corporate,True,930,High,34,False
CUST-00612,103697.68,25822.25,21,2023-08-18,2025-10-29,West,Corporate,True,803,High,59,False
CUST-00613,30808.539999999997,6396.7,7,2023-04-19,2025-12-14,South,Consumer,True,970,Mid,13,False
CUST-00614,35633.94,3534.9100000000003,12,2023-09-01,2025-10-11,West,Home Office,True,771,Mid,77,False
CUST-00615,3044.92,476.41999999999996,4,2023-05-07,2025-08-05,Central,Consumer,True,821,Low,144,False
CUST-00616,26613.089999999997,8058.699999999999,8,2023-08-31,2025-02-28,Central,Consumer,True,547,Low,302,True
CUST-00617,21167.17,7760.389999999999,4,2024-04-11,2025-05-12,East,Corporate,True,396,Low,229,True
CUST-00618,91393.09,23391.19,26,2023-07-26,2025-11-12,West,Corporate,True,840,High,45,False
CUST-00619,48450.39,14412.88,19,2023-11-24,2025-09-01,East,Consumer,True,647,Mid,117,False
CUST-00620,41284.83,9063.87,14,2023-04-04,2025-08-27,East,Consumer,True,876,Mid,122,False
CUST-00621,77632.57,19456.57,27,2023-05-01,2025-11-02,West,Home Office,True,916,High,55,False
CUST-00622,108999.88,22187.659999999996,36,2023-01-22,2025-09-12,West,Corporate,True,964,High,106,False
CUST-00623,16326.46,3985.8199999999997,4,2024-07-17,2025-05-02,East,Home Office,True,289,Low,239,True
CUST-00624,144690.86000000002,40300.13,42,2023-10-29,2025-10-29,West,Consumer,True,731,High,59,False
CUST-00625,3267.9300000000003,614.1700000000001,4,2023-06-30,2025-12-03,Central,Corporate,True,887,Low,24,False
CUST-00626,49062.58,9832.76,12,2024-04-20,2025-09-26,East,Consumer,True,524,Mid,92,False
CUST-00627,42288.03,11517.64,11,2023-06-10,2025-10-12,West,Home Office,True,855,Mid,76,False
CUST-00628,9957.31,3162.22,5,2024-04-26,2025-10-04,West,Consumer,True,526,Low,84,False
CUST-00629,37719.1,6889.85,5,2023-11-07,2025-07-05,Central,Corporate,True,606,Mid,175,False
CUST-00630,16049.16,4264.96,6,2023-05-30,2025-05-04,West,Consumer,True,705,Low,237,True
CUST-00631,1787.06,533.14,3,2023-07-14,2025-09-21,Central,Corporate,True,800,Low,97,False
CUST-00632,27118.89,6761.349999999999,9,2023-12-30,2025-02-21,West,Corporate,True,419,Low,309,True
CUST-00633,99764.47,22977.825,18,2023-08-12,2025-08-01,West,Consumer,True,720,High,148,False
CUST-00634,44216.08,9848.28,12,2023-04-06,2025-09-25,West,Home Office,True,903,Mid,93,False
CUST-00635,15439.38,3232.07,9,2023-08-10,2025-11-09,East,Consumer,True,822,Low,48,False
CUST-00636,33961.91,9710.220000000001,8,2023-08-05,2025-09-01,Central,Corporate,True,758,Mid,117,False
CUST-00637,28278.76,6673.1900000000005,6,2024-05-15,2025-08-19,East,Consumer,True,461,Low,130,False
CUST-00638,25808.93,6044.02,5,2023-11-16,2025-05-11,West,Consumer,True,542,Low,230,True
CUST-00639,96657.59,26379.690000000002,28,2023-03-18,2025-09-19,South,Consumer,True,916,High,99,False
CUST-00640,4941.16,1616.73,4,2024-05-08,2025-10-02,South,Consumer,True,512,Low,86,False
CUST-00641,63163.17,13894.83,16,2023-12-06,2025-10-23,Central,Consumer,True,687,High,65,False
CUST-00642,19965.01,5879.37,11,2023-03-06,2025-09-04,South,Corporate,True,913,Low,114,False
CUST-00643,60780.24,11830.37,18,2023-07-14,2025-12-03,South,Corporate,True,873,Mid,24,False
CUST-00644,64588.96000000001,16467.47,16,2023-12-06,2025-10-09,West,Corporate,True,673,High,79,False
CUST-00645,7096.4,-172.03,1,2024-10-15,2024-10-15,South,Consumer,False,0,Low,438,True
CUST-00646,53296.6,12887.54,22,2024-03-03,2025-11-28,West,Consumer,True,635,Mid,29,False
CUST-00647,68948.98999999999,12224.16,18,2023-05-05,2025-12-06,West,Consumer,True,946,High,21,False
CUST-00648,30730.260000000002,8531.494999999999,14,2024-01-11,2025-10-25,Central,Corporate,True,653,Mid,63,False
CUST-00649,44601.75,10231.4,16,2023-11-02,2025-09-01,South,Home Office,True,669,Mid,117,False
CUST-00650,58438.4,14388.28,14,2023-03-14,2025-08-04,South,Consumer,True,874,Mid,145,False
CUST-00651,121092.11,28577.86,35,2023-04-09,2025-12-26,West,Corporate,True,992,High,1,False
CUST-00652,14665.880000000001,4958.48,9,2023-12-04,2025-11-16,Central,Consumer,True,713,Low,41,False
CUST-00653,91848.43,15652.39,21,2023-05-30,2025-12-05,East,Consumer,True,920,High,22,False
CUST-00654,48056.83,10068.91,16,2023-11-29,2025-11-23,South,Consumer,True,725,Mid,34,False
CUST-00655,7794.04,1451.3700000000001,6,2023-11-26,2025-07-23,Central,Consumer,True,605,Low,157,False
CUST-00656,60476.75,11540.89,20,2023-12-10,2025-09-22,Central,Corporate,True,652,Mid,96,False
CUST-00657,67584.39,22021.11,11,2023-09-28,2025-09-10,South,Home Office,True,713,High,108,False
CUST-00658,16119.36,3873.14,7,2023-04-28,2025-08-15,Central,Consumer,True,840,Low,134,False
CUST-00659,4889.97,1010.16,4,2023-12-10,2025-07-19,East,Consumer,True,587,Low,161,False
CUST-00660,23965.27,7223.62,7,2024-08-06,2025-11-25,West,Corporate,True,476,Low,32,False
CUST-00661,70318.54,13781.59,28,2023-10-31,2025-09-08,East,Home Office,True,678,High,110,False
CUST-00662,39245.49,10495.74,9,2023-07-01,2025-10-30,Central,Corporate,True,852,Mid,58,False
CUST-00663,17978.989999999998,5849.24,7,2024-02-29,2025-06-12,East,Consumer,True,469,Low,198,True
CUST-00664,38527.26,8575.92,5,2023-03-24,2025-08-16,East,Corporate,True,876,Mid,133,False
CUST-00665,3995.54,606.02,3,2023-08-17,2024-11-28,Central,Consumer,True,469,Low,394,True
CUST-00666,50069.04,6933.44,23,2023-08-29,2025-10-20,Central,Home Office,True,783,Mid,68,False
CUST-00667,58730.21,16719.9,27,2023-08-08,2025-11-08,Central,Consumer,True,823,Mid,49,False
CUST-00668,16849.43,4042.78,3,2024-12-15,2025-11-10,South,Corporate,True,330,Low,47,False
CUST-00669,25367.55,6580.08,5,2024-05-12,2025-09-25,South,Consumer,True,501,Low,93,False
CUST-00670,31131.91,8443.779999999999,5,2024-04-24,2025-09-01,East,Consumer,True,495,Mid,117,False
CUST-00671,42471.94,10579.56,10,2023-05-20,2025-10-12,South,Home Office,True,876,Mid,76,False
CUST-00672,16954.53,3659.0900000000006,6,2023-11-17,2025-10-17,Central,Corporate,True,700,Low,71,False
CUST-00673,20093.23,5478.51,7,2023-07-28,2025-09-18,Central,Consumer,True,783,Low,100,False
CUST-00674,24659.66,7634.0599999999995,8,2023-04-26,2025-11-12,East,Home Office,True,931,Low,45,False
CUST-00675,41307.72,12429.43,11,2023-05-03,2025-08-27,Central,Home Office,True,847,Mid,122,False
CUST-00676,39458.64,8973.619999999999,9,2023-11-15,2025-06-20,Central,Consumer,True,583,Mid,190,True
CUST-00677,29712.93,8529.33,7,2023-04-09,2025-09-29,Central,Consumer,True,904,Low,89,False
CUST-00678,119172.17,20627.05,27,2023-05-26,2025-10-19,East,Consumer,True,877,High,69,False
CUST-00679,13110.38,3727.82,7,2023-11-12,2025-08-26,Central,Corporate,True,653,Low,123,False
CUST-00680,22846.22,6697.469999999999,4,2023-12-07,2025-09-25,South,Consumer,True,658,Low,93,False
CUST-00681,53228.68,14150.49,21,2023-09-21,2025-12-26,Central,Consumer,True,827,Mid,1,False
CUST-00682,99396.57,27470.61,25,2023-04-28,2025-11-04,East,Home Office,True,921,High,53,False
CUST-00683,13578.1,4590.18,5,2023-08-25,2025-09-20,South,Home Office,True,757,Low,98,False
CUST-00684,19905.39,5276.629999999999,7,2023-11-24,2025-09-26,South,Corporate,True,672,Low,92,False
CUST-00685,20701.04,5186.79,7,2023-10-12,2025-11-12,East,Home Office,True,762,Low,45,False
CUST-00686,59012.6,11937.54,18,2023-10-27,2025-09-09,South,Corporate,True,683,Mid,109,False
CUST-00687,9436.48,2199.91,4,2023-12-09,2025-08-25,West,Corporate,True,625,Low,124,False
CUST-00688,52754.590000000004,12564.81,13,2023-06-19,2025-05-23,Central,Corporate,True,704,Mid,218,True
CUST-00689,14809.16,4213.82,4,2023-12-23,2025-11-12,West,Consumer,True,690,Low,45,False
CUST-00690,25345.589999999997,6947.780000000001,5,2023-08-02,2025-11-15,South,Consumer,True,836,Low,42,False
CUST-00691,152634.93,35107.08,47,2023-04-14,2025-11-24,South,Consumer,True,955,High,33,False
CUST-00692,15817.32,5241.01,4,2023-11-02,2025-06-13,South,Corporate,True,589,Low,197,True
CUST-00693,73545.07,15602.5,24,2023-06-04,2025-10-02,South,Consumer,True,851,High,86,False
CUST-00694,116069.24,24800.5,38,2023-06-30,2025-11-21,South,Consumer,True,875,High,36,False
CUST-00695,49740.61,10612.45,21,2023-06-14,2025-09-02,East,Corporate,True,811,Mid,116,False
CUST-00696,4558.94,1577.09,2,2024-01-05,2024-11-07,West,Consumer,True,307,Low,415,True
CUST-00697,85455.67,20692.809999999998,28,2023-03-14,2025-11-11,Central,Consumer,True,973,High,46,False
CUST-00698,19193.28,5921.790000000001,5,2023-10-17,2025-10-30,Central,Corporate,True,744,Low,58,False
CUST-00699,14833.689999999999,2536.965,7,2023-06-21,2025-09-13,East,Home Office,True,815,Low,105,False
CUST-00700,40365.79,10590.419999999998,17,2023-08-15,2025-11-05,East,Consumer,True,813,Mid,52,False
CUST-00701,42205.22,12394.22,13,2023-08-26,2025-11-07,Central,Consumer,True,804,Mid,50,False
CUST-00702,35050.2,5689.32,7,2024-05-27,2025-10-02,Central,Consumer,True,493,Mid,86,False
CUST-00703,99034.12,30850.68,13,2023-10-04,2025-08-06,East,Corporate,True,672,High,143,False
CUST-00704,56009.28,14079.54,21,2023-04-03,2025-06-03,East,Corporate,True,792,Mid,207,True
CUST-00705,56970.25,10644.39,20,2023-10-21,2025-12-27,East,Consumer,True,798,Mid,0,False
CUST-00706,31610.219999999998,9542.72,8,2023-12-24,2025-05-18,Central,Corporate,True,511,Mid,223,True
CUST-00707,77639.73,17156.440000000002,18,2023-10-13,2025-11-09,East,Consumer,True,758,High,48,False
CUST-00708,16943.829999999998,4135.68,7,2023-05-18,2025-07-26,Central,Consumer,True,800,Low,154,False
CUST-00709,9132.79,1578.2,3,2024-05-24,2025-04-27,West,Home Office,True,338,Low,244,True
CUST-00710,71971.22,14498.4,17,2023-05-16,2025-11-22,West,Consumer,True,921,High,35,False
CUST-00711,99093.12,26249.48,39,2023-03-09,2025-11-28,Central,Consumer,True,995,High,29,False
CUST-00712,24703.730000000003,4808.33,6,2023-05-21,2025-11-06,Central,Consumer,True,900,Low,51,False
CUST-00713,929.68,262.81,1,2025-03-01,2025-03-01,Central,Corporate,False,0,Low,301,True
CUST-00714,2528.62,102.05000000000001,1,2024-04-09,2024-04-09,South,Home Office,False,0,Low,627,True
CUST-00715,96133.86,19949.12,19,2023-08-12,2025-12-03,South,Home Office,True,844,High,24,False
CUST-00716,495.40999999999997,61.01,2,2024-12-12,2025-10-13,South,Consumer,True,305,Low,75,False
CUST-00717,30801.5,6969.9,7,2024-01-13,2025-11-19,Central,Consumer,True,676,Mid,38,False
CUST-00718,183022.58,42132.585,40,2023-11-21,2025-11-12,West,Corporate,True,722,High,45,False
CUST-00719,14058.279999999999,2670.58,2,2024-05-07,2025-09-14,East,Consumer,True,495,Low,104,False
CUST-00720,25538.7,5533.3099999999995,8,2024-08-26,2025-11-12,Central,Home Office,True,443,Low,45,False
CUST-00721,5640.0599999999995,1558.02,7,2024-05-05,2025-11-02,East,Corporate,True,546,Low,55,False
CUST-00722,79589.53,17938.69,19,2023-06-23,2025-08-27,South,Consumer,True,796,High,122,False
CUST-00723,27922.64,8259.89,8,2023-07-16,2025-08-09,South,Corporate,True,755,Low,140,False
CUST-00724,14271.47,4187.41,6,2023-08-02,2025-09-13,East,Consumer,True,773,Low,105,False
CUST-00725,11696.369999999999,3226.04,7,2024-02-03,2025-07-21,South,Consumer,True,534,Low,159,False
CUST-00726,44887.43,13360.36,12,2023-11-18,2025-11-05,East,Corporate,True,718,Mid,52,False
CUST-00727,44448.93,9750.210000000001,17,2024-06-28,2025-09-29,Central,Consumer,True,458,Mid,89,False
CUST-00728,37980.43,12029.989999999998,6,2023-03-31,2025-09-26,East,Corporate,True,910,Mid,92,False
CUST-00729,42252.59,10657.91,10,2023-05-17,2025-06-26,West,Corporate,True,771,Mid,184,True
CUST-00730,82888.06,18731.41,19,2023-12-10,2025-11-11,Central,Home Office,True,702,High,46,False
CUST-00731,30649.22,7727.26,5,2024-01-12,2025-09-16,Central,Home Office,True,613,Mid,102,False
CUST-00732,44067.11,10578.87,4,2024-09-01,2025-04-02,West,Consumer,True,213,Mid,269,True
CUST-00733,32334.129999999997,7164.349999999999,9,2023-05-25,2025-10-25,South,Consumer,True,884,Mid,63,False
CUST-00734,15754.85,1152.27,4,2024-11-14,2025-09-24,South,Corporate,True,314,Low,94,False
CUST-00735,23787.57,4248.18,6,2024-01-24,2025-09-15,East,Home Office,True,600,Low,103,False
CUST-00736,32561.909999999996,7840.469999999999,8,2024-03-16,2025-10-09,Central,Consumer,True,572,Mid,79,False
CUST-00737,26618.98,5017.905,6,2023-06-16,2024-11-19,Central,Consumer,True,522,Low,403,True
CUST-00738,18539.7,4611.93,8,2023-07-03,2025-11-14,West,Consumer,True,865,Low,43,False
CUST-00739,37948.340000000004,10475.61,11,2024-01-14,2025-10-07,Central,Consumer,True,632,Mid,81,False
CUST-00740,54791.19,9553.45,17,2023-07-26,2025-12-18,South,Corporate,True,876,Mid,9,False
CUST-00741,1703.74,432.53,2,2025-09-22,2025-10-19,South,Consumer,True,27,Low,69,False
CUST-00742,69726.69,20597.545,17,2023-03-25,2025-11-06,South,Corporate,True,957,High,51,False
CUST-00743,20408.37,2751.46,5,2024-07-21,2025-08-03,Central,Corporate,True,378,Low,146,False
CUST-00744,46345.08,9335.22,16,2023-07-04,2025-08-20,West,Corporate,True,778,Mid,129,False
CUST-00745,23974.800000000003,5165.44,6,2023-09-04,2025-11-14,South,Consumer,True,802,Low,43,False
CUST-00746,50091.369999999995,13733.04,13,2023-11-08,2025-12-11,West,Consumer,True,764,Mid,16,False
CUST-00747,914.27,251.45999999999998,2,2023-12-22,2025-10-18,Central,Corporate,True,666,Low,70,False
CUST-00748,279.94,96.69,1,2025-01-15,2025-01-15,West,Corporate,False,0,Low,346,True
CUST-00749,31481.03,10450.48,11,2023-10-28,2025-09-19,West,Consumer,True,692,Mid,99,False
CUST-00750,10722.369999999999,2170.98,5,2023-12-18,2025-12-09,East,Home Office,True,722,Low,18,False
CUST-00751,13201.97,3052.76,3,2024-07-12,2025-05-12,South,Consumer,True,304,Low,229,True
CUST-00752,57241.36,7378.29,12,2024-02-14,2025-09-29,East,Home Office,True,593,Mid,89,False
CUST-00753,90599.02,23786.03,24,2023-08-04,2025-11-16,East,Consumer,True,835,High,41,False
CUST-00754,8268.35,1542.985,4,2023-09-11,2025-09-26,South,Consumer,True,746,Low,92,False
CUST-00755,57216.62,18576.25,21,2023-08-14,2025-12-23,Central,Consumer,True,862,Mid,4,False
CUST-00756,27893.34,2529.61,11,2023-09-22,2025-12-03,West,Consumer,True,803,Low,24,False
CUST-00757,75404.56,17341.97,17,2023-10-06,2025-11-27,Central,Consumer,True,783,High,30,False
CUST-00758,44806.66,12560.15,14,2023-12-13,2025-09-05,West,Consumer,True,632,Mid,113,False
CUST-00759,38436.66,11908.875,12,2023-11-26,2025-08-02,East,Consumer,True,615,Mid,147,False
CUST-00760,7442.8,1030.52,6,2023-07-21,2025-09-11,Central,Corporate,True,783,Low,107,False
CUST-00761,29363.969999999998,5272.59,15,2023-04-08,2025-11-05,East,Consumer,True,942,Low,52,False
CUST-00762,25432.52,3833.51,13,2024-06-25,2025-10-11,Central,Corporate,True,473,Low,77,False
CUST-00763,32765.63,9676.99,7,2024-01-11,2025-09-18,South,Corporate,True,616,Mid,100,False
CUST-00764,36003.95,7649.14,7,2023-12-05,2025-10-04,South,Consumer,True,669,Mid,84,False
CUST-00766,179273.04,39415.24,51,2023-06-15,2025-11-02,South,Home Office,True,871,High,55,False
CUST-00767,3868.08,728.37,8,2023-11-22,2025-09-11,Central,Corporate,True,659,Low,107,False
CUST-00768,49927.26,12799.41,13,2024-04-16,2025-11-03,West,Consumer,True,566,Mid,54,False
CUST-00769,96299.91,27432.32,23,2023-01-21,2025-10-23,East,Corporate,True,1006,High,65,False
CUST-00770,88000.81,23518.37,41,2023-02-25,2025-09-09,West,Consumer,True,927,High,109,False
CUST-00771,13823.789999999999,4329.59,4,2023-12-12,2025-07-08,Central,Consumer,True,574,Low,172,False
CUST-00772,48566.07,10324.380000000001,21,2024-04-01,2025-11-30,South,Corporate,True,608,Mid,27,False
CUST-00773,67244.41,18525.78,24,2023-07-05,2025-12-07,East,Consumer,True,886,High,20,False
CUST-00774,842.04,269.28,1,2024-11-03,2024-11-03,Central,Corporate,False,0,Low,419,True
CUST-00775,75473.95,14215.26,18,2023-05-10,2025-09-28,South,Consumer,True,872,High,90,False
CUST-00776,4029.4899999999993,903.2900000000001,5,2023-02-28,2025-04-30,South,Corporate,True,792,Low,241,True
CUST-00777,33024.1,10245.119999999999,14,2023-12-07,2025-09-25,West,Consumer,True,658,Mid,93,False
CUST-00778,7006.52,1958.4299999999998,5,2024-06-30,2025-11-16,East,Consumer,True,504,Low,41,False
CUST-00779,23124.67,5168.55,4,2023-05-31,2025-10-25,West,Consumer,True,878,Low,63,False
CUST-00780,5715.26,915.42,2,2025-01-12,2025-03-06,South,Consumer,True,53,Low,296,True
CUST-00781,5897.98,1092.2499999999998,2,2025-02-06,2025-08-25,South,Corporate,True,200,Low,124,False
CUST-00782,3410.42,930.5,3,2023-11-13,2025-05-29,Central,Consumer,True,563,Low,212,True
CUST-00783,75965.15,15531.48,18,2023-07-02,2025-08-25,East,Consumer,True,785,High,124,False
CUST-00784,22714.510000000002,6047.34,12,2023-09-23,2025-11-20,East,Consumer,True,789,Low,37,False
CUST-00785,2205.3,781.5,3,2023-12-25,2025-06-22,West,Consumer,True,545,Low,188,True
CUST-00786,41467.72,8935.76,12,2023-06-30,2025-11-05,Central,Corporate,True,859,Mid,52,False
CUST-00787,44396.5,11116.645,13,2023-04-05,2025-08-20,East,Consumer,True,868,Mid,129,False
CUST-00788,11793.119999999999,1528.6399999999999,8,2023-11-14,2025-10-11,Central,Home Office,True,697,Low,77,False
CUST-00789,104709.01000000001,29102.739999999998,32,2023-02-28,2025-11-07,Central,Consumer,True,983,High,50,False
CUST-00790,24688.81,7202.24,6,2023-10-03,2025-04-20,East,Corporate,True,565,Low,251,True
CUST-00791,85846.95,20784.16,23,2023-11-15,2025-10-14,East,Consumer,True,699,High,74,False
CUST-00792,16611.129999999997,3102.6800000000003,5,2024-02-12,2025-11-07,West,Consumer,True,634,Low,50,False
