EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,BusinessTravel,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,PerformanceRating,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,Attrition,EmployeeCount,Over18,StandardHours
10323,33.0,Male,Single,Research & Development,Research Director,1,4,Other,2,Travel_Rarely,4176.0,15,0,No,9,9,6,5.0,6,6,0,3,3,3.0,2.0,2,4,No,1,Y,80
11110,24.0,Male,Single,R&D,Research Director,3,3,Medical,2,Travel_Rarely,8034.0,13,1,Yes,3,3,3,1.0,0,2,6,3,3,2.0,2.0,3,1,No,1,Y,80
10967,31.0,Female,Single,Research & Development,Research Director,5,3,Life Sciences,16,Travel_Rarely,12691.0,11,1,No,10,2,2,1.0,1,6,4,3,3,2.0,4.0,2,3,No,1,Y,80
10442,33.0,Female,Single,Research & Development,Healthcare Representative,2,4,,29,Travel_Rarely,9004.0,11,0,Yes,14,0,0,0.0,0,9,4,3,3,3.0,2.0,3,1,No,1,Y,80
11619,36.0,Female,Divorced,Sales,Sales Executive,2,4,Life Sciences,18,Travel_Rarely,6151.0,20,1,No,13,12,11,12.0,12,7,2,3,3,2.0,4.0,4,1,No,1,Y,80
10892,42.0,Female,Single,Research & Development,Manager,4,4,Life Sciences,6,Travel_Rarely,14806.0,19,2,Yes,21,15,12,2.0,15,9,1,3,4,3.0,2.0,3,1,No,1,Y,80
10555,30.0,Female,Single,Sales,Manager,2,3,Medical,29,Non-Travel,7604.0,11,0,No,8,7,5,4.0,7,5,0,3,2,1.0,2.0,2,1,No,1,Y,80
10257,31.0,Male,Divorced,Sales ,Manager,1,4,Other,29,Travel_Rarely,5314.0,14,0,No,9,8,8,7.0,8,8,5,3,3,1.0,1.0,4,4,Yes,1,Y,80
10561,34.0,Male,Single,Research & Development,Laboratory Technician,4,4,Life Sciences,1,Travel_Rarely,11119.0,11,0,No,13,1,1,0.0,0,0,4,3,4,1.0,4.0,3,1,No,1,Y,80
11246,32.0,Female,Divorced,Research & Development,Healthcare Representative,2,2,Technical Degree,29,Travel_Rarely,8438.0,12,2,No,12,9,6,2.0,6,9,1,3,4,2.0,2.0,3,2,No,1,Y,80
11364,37.0,Male,Married,Research & Development,  Laboratory Technician  ,2,1,Medical,3,Travel_Rarely,7803.0,13,1,No,17,11,10,11.0,10,5,1,3,3,4.0,4.0,3,1,No,1,Y,80
11101,51.0,Male,Married,Human Resources,Manager,2,4,Technical Degree,1,Travel_Rarely,11662.0,11,0,No,31,30,30,10.0,29,3,4,3,3,4.0,3.0,4,3,No,1,Y,80
10308,25.0,Female,Single,Sales,Manager,2,3,Life Sciences,3,Travel_Rarely,6563.0,17,0,No,2,0,0,0.0,0,7,0,4,2,2.0,2.0,3,3,Yes,1,Y,80
10073,34.0,Female,Divorced,Research & Development,Laboratory Technician,4,2,Technical Degree,5,Travel_Rarely,13055.0,15,3,Yes,15,15,14,5.0,14,6,4,4,2,,2.0,4,4,No,1,Y,80
10258,41.0,Female,Married,Research & Development,Research Scientist,2,4,Other,2,Travel_Rarely,9022.0,20,1,No,23,13,13,4.0,12,4,3,3,1,1.0,1.0,3,4,No,1,Y,80
11509,47.0,Male,Single,Sales,Manager,3,3,Medical,5,Travel_Rarely,11476.0,15,1, No,25,5,2,4.0,5,6,6,3,3,2.0,3.0,3,4,No,1,Y,80
10003,39.0,Female,Divorced,Sales,Sales Executive,3,2,Life Sciences,10,Travel_Rarely,10586.0,18,0,No,20,16,14,7.0,14,5,0,3,3,3.0,3.0,3,2,No,1,Y,80
11519,46.0,Male,Divorced,Sales,Sales Executive,2,3,Life Sciences,7,Travel_Rarely,9367.0,12,0,Yes,25,0,0,0.0,0,7,2,3,3,3.0,1.0,3,1,No,1,Y,80
11298,38.0,Male,Single,Research & Development,  Manufacturing Director  ,3,4,Life Sciences,8,Travel_Rarely,9632.0,15,3,No,15,10,9,8.0,9,8,2,3,3,4.0,4.0,3,3,No,1,Y,80
11645,57.0,Male,Married,Sales,Sales Executive,3,3,Life Sciences,15,Travel_Frequently,11637.0,15,2,Yes,35,2,0,1.0,1,1,0,3,3,2.0,4.0,2,4,No,1,Y,80
10681,41.0,Female,Married,Research & Development,Healthcare Representative,2,2,Marketing,1 km,Travel_Rarely,8266.0,20,1,No,22,21,21,11.0,18,3,0,4,2,4.0,3.0,3,2,No,1,Y,80
10827,40.0,Female,Single,Research & Development,Healthcare Representative,2,5,Medical,2,Travel_Rarely,8321.0,16,1,Yes,18,7,5,7.0,6,3,0,3,3,3.0,2.0,2,1,No,1,Y,80
10368,35.0,Male,Single,R&D,Research Scientist,2,3,Life Sciences,29,Travel_Rarely,8654.0,19,1,Yes,12,11,11,6.0,10,5,2,3,3,3.0,1.0,2,4,Yes,1,Y,80
10695,26.0,Male,Married,Human Resources,Human Resources,3,4,Medical,3 km,Travel_Rarely,9663.0,12,0,No,2,0,0,0.0,0,2,6,3,2,1.0,2.0,3,4,No,1,Y,80
11258,29.0,Male,Divorced,Sales,Sales Executive,5,4,Life Sciences,11,Travel_Rarely,13682.0,16,1,No,6,4,4,3.0,3,6,4,3,3,4.0,2.0,4,2,No,1,Y,80
11235,25.0,Female,Divorced,Research & Development,Healthcare Representative,4,3,Life Sciences,23,Travel_Rarely,12897.0,18,0,No,7,7,6,4.0,6,5,3,3,3,3.0,4.0,2,2,No,1,Y,80
10480,42.0,Male,Married,Research & Development,Healthcare Representative,1,2,Life Sciences,1,Non-Travel,6602.0,16,2,No,18,6,6,3.0,6,2,5,3,2,3.0,3.0,1,2,No,1,Y,80
10558,45.0,Female,Divorced,research & development,Laboratory Technician,3,2,Technical Degree,4,Travel_Rarely,13713.0,16,0,Yes,21,10,9,8.0,8,3,3,3,1,1.0,3.0,3,2,No,1,Y,80
10826,47.0,Male,Married,Sales,Sales Executive,2,4,Human Resources,7,Travel_Frequently,9902.0,11,1,No,27,6,3,5.0,3,8,1,3,3,3.0,2.0,3,3,No,1,Y,80
11499,54.0,Male,Single,R&D,Manufacturing Director,1,4,Technical Degree,3,Non-Travel,,12,1,No,33,1,0,1.0,0,2,2,3,1,4.0,2.0,2,1,No,1,Y,80
10586,25.0,Female,Married,Research & Development,Research Director,2,3,Life Sciences,1,Travel_Rarely,8606.0,18,2,No,4,4,1,0.0,2,2,1,3,3,3.0,2.0,3,3,No,1,Y,80
10118,21.0,Male,Married,Sales,Manager,1,1,Life Sciences,16,Travel_Frequently,4889.0,15,1,No,0,0,0,0.0,0,7,6,3,4,1.0,2.0,2,4,No,1,Y,80
11561,43.0,Female,Married,Research & Development,Research Director,2,1,Technical Degree,7,Travel_Rarely,10529.0,16,1,No,23,22,22,12.0,21,0,2,3,2,4.0,3.0,3,2,No,1,Y,80
11021,39.0,Male,Married,Research & Development,Manager,5,4,Life Sciences,1,Travel_Rarely,15422.0,11,1,No,18,14,11,5.0,11,8,1,3,3,3.0,4.0,2,2,No,1,Y,80
10683,32.0,Male,Single,Research & Development,Research Scientist,1,2,Life Sciences,23,Travel_Rarely,5313.0,18,3,No,9,2,1,2.0,0,0,0,3,3,3.0,3.0,3,4,No,1,Y,80
10006,39.0,Male,Single,Research & Development,Research Director,1,3,Marketing,3,Travel_Rarely,5315.0,12,0,No,17,3,2,0.0,2,6,1,4,3,2.0,3.0,1,4,No,1,Y,80
11553,34.0,Male,Single,Sales,Manager,1,5,Technical Degree,8,Travel_Rarely,7447.0,16,1,No,15,15,15,0.0,15,9,5,4,4,2.0,3.0,3,4,No,1,Y,80
10467,31.0,Female,Married,Research & Development,Manufacturing Director,2,5,Technical Degree,1,Travel_Rarely,8023.0,11,3,NO,7,7,5,2.0,5,7,0,3,4,2.0,1.0,4,3,Yes,1,Y,80
11287,47.0,Male,Divorced,Sales,Manager,3,3,Technical Degree,2,Travel_Rarely,10702.0,11,1,no,25,16,15,6.0,15,6,2,3,3,4.0,1.0,4,4,No,1,Y,80
11399,19.0,Female,Divorced,Research & Development,Research Scientist,4,2,Life Sciences,18,Non-Travel,11962.0,16,1,No,0,0,0,0.0,0,9,4,3,3,3.0,,3,4,No,1,Y,80
10938,45.0,Female,Single,Human Resources,HR Business Partner,2,2,Medical,7,Travel_Frequently,"$8,539",21,1,No,23,9,6,7.0,8,1,6,3,4,3.0,,3,2,Yes,1,Y,80
10446,35.0,Male,Married,Sales,Sales Executive,5,3,Life Sciences,17,Travel_Rarely,14741.0,13,2,No,13,9,9,0.0,7,7,5,3,2,2.0,3.0,3,4,Yes,1,Y,80
10137,29.0,Male,Married,Sales,Sales Representative,1,4,Marketing,8,Travel_Rarely,6379.0,17,2,NO,8,1,0,1.0,0,7,2,3,1,1.0,1.0,2,2,No,1,Y,80
10012,33.0,Male,Single,Sales,Manager,5,2,Technical Degree,1,Travel_Rarely,"$14,490",15,0,Yes,11,1,1,0.0,0,1,3,3,3,3.0,2.0,3,3,No,1,Y,80
11577,,Male,Married,Research & Development,Manager,4,1,Life Sciences,4,Travel_Rarely,12067.0,11,0,No,8,1,0,0.0,0,6,2,3,1,1.0,3.0,2,3,Yes,1,Y,80
10333,23.0,Female,Married,Sales,Sales Representative,1,3,Life Sciences,8,Travel_Rarely,"$4,536",16,1,Yes,3,3,0,0.0,0,1,6,3,3,3.0,4.0,3,3,No,1,Y,80
10777,35.0,Male,Divorced,Research & Development,Healthcare Representative,1,4,Medical,1,Travel_Rarely,5001.0,12,0,No,13,2,2,1.0,0,2,6,3,3,3.0,4.0,3,3,No,1,Y,80
10605,26.0,Male,Divorced,Research & Development,Healthcare Representative,1,4,Human Resources,5,Travel_Rarely,4624.0,14,1,No,3,0,0,0.0,0,9,1,3,3,,1.0,2,4,Yes,1,Y,80
10569,33.0,Male,Divorced,Sales,Manager,3,4,Technical Degree,10,Travel_Rarely,8862.0,12,2,No,14,11,8,10.0,9,7,5,3,3,1.0,1.0,1,2,No,1,Y,80
10937,28.0,Male,Single,Research & Development,Manufacturing Director,2,3,Life Sciences,18,Travel_Rarely,9938.0,14,1,No,6,4,1,4.0,4,4,6,3,2,3.0,1.0,2,4,Yes,1,Y,80
11069,37.0,Female,Single,Sales,Sales Representative,3,3,Life Sciences,7,Travel_Frequently,9701.0,15,1,No,16,14,13,14.0,11,4,5,3,2,2.0,2.0,3,2,Yes,1,Y,80
10893,,Male,Married,Research & Development,Healthcare Representative,5,5,Medical,5,Travel_Rarely,14508.0,11,1,No,11,9,7,0.0,9,6,2,4,3,2.0,3.0,3,2,Yes,1,Y,80
11604,35.0,Female,Single,Research & Development,Manufacturing Director,2,3,Technical Degree,3,Travel_Frequently,7136.0,13,1,No,13,6,6,4.0,6,9,5,3,2,3.0,1.0,4,1,No,1,Y,80
10055,37.0,Female,Married,Human Resources,HR Business Partner,1,3,Life Sciences,2 km,Travel_Rarely,5512.0,15,0,No,17,14,11,0.0,12,5,2,4,4,2.0,2.0,3,3,No,1,Y,80
11045,28.0,Male,Married,Research & Development,Research Director,2,3,Medical,3 km,Travel_Rarely,6973.0,16,1,No,5,0,0,0.0,0,1,3,3,4,1.0,4.0,3,1,No,1,Y,80
10234,26.0,Female,Single,Sales,Sales Executive,1,4,Life Sciences,17,Non-Travel,6963.0,12,2,No,7,3,2,3.0,2,0,6,3,3,2.0,3.0,2,2,Yes,1,Y,80
10085,21.0,Female,Single,Sales,Sales Representative,2,5,Technical Degree,3,Travel_Frequently,6115.0,15,1,No,0,0,0,0.0,0,7,1,3,4,1.0,1.0,3,2,No,1,Y,80
10642,34.0,Female,Single,Sales,Sales Representative,1,4,Technical Degree,5,Travel_Rarely,6377.0,20,1,No,10,9,6,1.0,6,6,1,3,2,2.0,3.0,3,4,No,1,Y,80
10416,32.0,Male,Single,Research & Development,Healthcare Representative,2,4,Life Sciences,4,Travel_Frequently,8506.0,24,2,Yes,8,6,6,3.0,3,0,5,3,3,3.0,2.0,3,3,No,1,Y,80
10065,25.0,Male,Single,Research & Development,Healthcare Representative,2,2,Technical Degree,1,Travel_Rarely,6531.0,13,0,No,4,0,0,0.0,0,8,5,3,2,3.0,4.0,3,4,No,1,Y,80
11362,28.0,Female,Married,Research & Development,Laboratory Technician,1,4,Medical,3,Travel_Rarely,5512.0,16,0, No,5,1,1,1.0,0,6,4,3,3,4.0,4.0,2,3,No,1,Y,80
10930,47.0,Female,Married,Research & Development,Healthcare Representative,2,3,Other,13,Travel_Rarely,8899.0,13,0,Yes,26,18,15,11.0,18,7,5,4,3,1.0,3.0,2,4,Yes,1,Y,80
10188,29.0,Male,Single,Research & Development,Research Scientist,3,2,Technical Degree,8,Travel_Rarely,9674.0,15,1,No,6,5,3,0.0,3,2,5,4,2,2.0,1.0,3,1,No,1,Y,80
10756,39.0,Female,Divorced,Research & Development,Healthcare Representative,2,3,Medical,1,Non-Travel,8353.0,15,0,No,19,15,14,5.0,14,8,6,4,3,1.0,2.0,3,3,No,1,Y,80
10993,32.0,Male,Single,Research & Development,Laboratory Technician,2,3,Life Sciences,12,Travel_Rarely,7609.0,12,2,Yes,9,3,1,3.0,3,1,1,3,3,2.0,2.0,3,1,No,1,Y,80
10152,19.0,Male,Married,Sales,Manager,3,3,Medical,1,Travel_Rarely,10073.0,19,1,No,0,0,0,0.0,0,5,6,3,4,1.0,4.0,3,4,No,1,Y,80
10832,29.0,Male,Married,Sales,Sales Executive,1,1,Marketing,3,Travel_Rarely,"$4,456",13,0,No,5,5,4,3.0,3,5,4,3,2,2.0,2.0,1,4,Yes,1,Y,80
11284,23.0,Female,Married,Research & Development,Research Scientist,2,2,Life Sciences,3,Travel_Rarely,8296.0,11,2,No,4,0,0,0.0,0,2,3,3,3,1.0,2.0,1,1,No,1,Y,80
11131,52.0,Female,Divorced,Human Resources,Human Resources,3,3,Medical,2,Travel_Rarely,12418.0,13,0,No,33,12,9,2.0,11,9,1,3,4,2.0,2.0,3,1,No,1,Y,80
10389,38.0,Male,Married,Research & Development,Manufacturing Director,4,3,Technical Degree,22,Travel_Rarely,11778.0,17,0,No,17,17,16,2.0,14,4,6,3,2,4.0,3.0,3,1,No,1,Y,80
10138,60.0,Female,Single,Sales,Manager,3,3,Life Sciences,20,Travel_Rarely,12653.0,14,1,Yes,40,11,9,2.0,11,7,5,3,3,1.0,3.0,2,1,No,1,Y,80
10732,38.0,Male,Single,SALES,Manager,3,3,Other,1 km,Travel_Frequently,10869.0,11,0,No,17,3,1,3.0,2,8,2,3,3,4.0,4.0,2,3,No,1,Y,80
10173,36.0,Female,Single,Research & Development,  Healthcare Representative  ,1,5,Medical,6,Travel_Rarely,5200.0,20,1,No,16,6,6,5.0,5,9,1,3,2,4.0,2.0,3,4,No,1,Y,80
11248,30.0,Male,Married,Sales,Sales Representative,3,3,Life Sciences,1,Travel_Rarely,8823.0,18,3,Yes,10,0,0,0.0,0,7,1,3,3,2.0,4.0,4,2,No,1,Y,80
10531,31.0,Male,Married,Research & Development,Manufacturing Director,1,4,Marketing,20,Travel_Rarely,3590.0,11,0,Yes,7,3,2,3.0,1,1,0,3,3,2.0,1.0,2,2,Yes,1,Y,80
11005,26.0,Male,Single,Research & Development,Laboratory Technician,1,4,Medical,17,Travel_Rarely,6585.0,14,2,Yes,7,3,3,1.0,1,6,6,3,4,4.0,2.0,4,3,Yes,1,Y,80
10766,32.0,Male,Divorced,Research & Development,Healthcare Representative,1,3,Marketing,1,Non-Travel,4093.0,21,0,No,14,9,7,0.0,8,9,0,4,2,1.0,4.0,4,2,No,1,Y,80
10456,42.0,Female,Divorced,Research & Development,Laboratory Technician,1,3,Other,5,Travel_Rarely,6544.0,14,1,No,18,13,13,1.0,10,6,0,3,3,3.0,1.0,3,2,No,1,Y,80
10736,29.0,Male,Single,Sales,Sales Executive,3,1,Human Resources,25,Travel_Rarely,9278.0,11,0,No,5,1,0,0.0,0,9,4,3,4,3.0,,2,1,No,1,Y,80
11188,28.0,Female,Married,Research & Development,Healthcare Representative,2,3,Life Sciences,3,Travel_Rarely,7135.0,16,0,No,8,7,7,2.0,6,0,0,3,3,4.0,4.0,3,4,Yes,1,Y,80
11265,27.0,Female,Married,Research & Development,Research Director,4,3,Human Resources,9,Travel_Rarely,12724.0,17,1,No,5,4,2,2.0,1,2,5,3,3,2.0,3.0,3,4,No,1,Y,80
10595,21.0,Female,Single,Human Resources,Manager,1,3,Technical Degree,5,Travel_Rarely,4372.0,19,3,No,0,0,0,0.0,0,4,4,3,3,4.0,2.0,1,3,No,1,Y,80
11146,58.0,Female,Divorced,Sales,Sales Executive,5,2,Human Resources,5,Travel_Rarely,17381.0,17,1,Yes,35,24,21,3.0,24,6,6,3,4,3.0,3.0,3,4,No,1,Y,80
11147,18.0,Female,Divorced,Sales,Sales Representative,1,3,Marketing,1,Travel_Rarely,5400.0,17,1,No,0,0,0,0.0,0,5,0,3,2,3.0,4.0,3,3,No,1,Y,80
10375,39.0,Male,Divorced,Research & Development,Research Director,3,4,Human Resources,2,Non-Travel,11171.0,14,1,Yes,19,11,9,4.0,9,4,3,3,2,1.0,2.0,3,3,No,1,Y,80
11516,35.0,Female,Single,Research & Development,Research Director,4,2,Marketing,9,Non-Travel,13837.0,11,0,No,14,5,2,1.0,5,0,5,3,4,2.0,4.0,2,1,No,1,Y,80
10901,24.0,Female,Married,Human Resources,Manager,1,2,Medical,1,Travel_Rarely,5000.0,11,1,no,6,2,0,0.0,2,8,5,3,4,1.0,4.0,2,4,No,1,Y,80
10710,32.0,Male,Divorced,Research & Development,Manufacturing Director,2,3,Other,1,Travel_Rarely,8663.0,14,0,No,11,11,9,3.0,8,1,5,3,3,2.0,3.0,3,4,No,1,Y,80
11643,47.0,Male,Married,Sales,Sales Executive,2,4,Medical,6,Travel_Frequently,10331.0,14,2,No,28,22,20,15.0,19,2,1,3,3,2.0,4.0,2,1,No,1,Y,80
10161,42.0,Male,Single,Human Resources,HR Business Partner,3,3,Life Sciences,1,Travel_Rarely,10642.0,11,1,No,18,15,13,3.0,14,2,4,3,3,4.0,3.0,3,1,No,1,Y,80
11403,37.0,Female,Divorced,Research & Development,Research Scientist,1,5,Technical Degree,7,Travel_Rarely,6681.0,12,0,No,13,5,5,3.0,4,8,1,3,4,1.0,1.0,3,4,Yes,1,Y,80
10051,18.0,Female,Single,Research & Development,Research Scientist,1,4,Life Sciences,1,Travel_Rarely,3631.0,12,3,Yes,0,0,0,0.0,0,0,2,3,3,4.0,4.0,4,2,No,1,Y,80
11285,18.0,Female,Divorced,Human Resources,Manager,1,3,Life Sciences,15,Travel_Frequently,6367.0,16,1,No,0,0,0,0.0,0,2,2,3,1,2.0,3.0,4,4,No,1,Y,80
11185,45.0,Male,Single,Human Resources,Manager,4,3,Life Sciences,16,Travel_Frequently,14901.0,12,1,Yes,27,6,4,1.0,3,0,5,3,3,1.0,4.0,3,3,No,1,Y,80
10671,33.0,Male,Married,Research & Development,Manager,2,1,Technical Degree,11,Travel_Frequently,9153.0,12,1,yes,13,10,9,6.0,9,5,0,4,3,3.0,2.0,2,1,No,1,Y,80
10033,50.0,Female,Single,Research & Development,Manager,3,3,Human Resources,16,Travel_Rarely,11979.0,18,0,Yes,31,4,2,0.0,3,1,0,3,3,2.0,3.0,3,4,No,1,Y,80
10770,42.0,Female,Married,Sales,Manager,1,3,Other,21,Travel_Rarely,5898.0,14,0,NO,18,5,5,,2,4,2,3,3,3.0,1.0,2,3,No,1,Y,80
10239,35.0,Female,Divorced,Research & Development,Laboratory Technician,2,3,Marketing,1,Travel_Rarely,8763.0,13,2,No,14,7,4,4.0,6,0,2,3,3,3.0,4.0,1,4,No,1,Y,80
11231,31.0,Male,Single,Research & Development,Research Scientist,1,2,Life Sciences,1,Travel_Rarely,7292.0,14,0,No,8,1,0,0.0,0,1,0,3,3,3.0,1.0,3,2,No,1,Y,80
10355,43.0,Male,Single,Research & Development,Research Director,4,1,Medical,5,Travel_Rarely,13508.0,14,1,Yes,20,4,1,3.0,4,5,4,3,3,2.0,3.0,3,1,No,1,Y,80
10165,36.0,Male,Married,Research & Development,Laboratory Technician,1,2,Technical Degree,5,Non-Travel,7176.0,11,0,no,14,0,0,0.0,0,0,6,3,2,3.0,3.0,3,2,Yes,1,Y,80
10487,22.0,Female,Divorced,Research & Development,Research Scientist,1,3,Technical Degree,3,Travel_Rarely,5528.0,11,2,Yes,1,1,0,0.0,0,0,2,4,2,1.0,4.0,3,3,Yes,1,Y,80
10983,23.0,Male,Divorced,Research & Development,Research Scientist,3,2,Medical,18,Travel_Frequently,9444.0,15,0,No,5,0,0,0.0,0,7,4,4,3,2.0,3.0,3,1,No,1,Y,80
11119,44.0,Male,Married,Research & Development,Manager,3,4,Human Resources,5,Travel_Rarely,11143.0,12,2,No,20,18,18,7.0,15,5,0,3,3,2.0,4.0,2,3,Yes,1,Y,80
10128,40.0,Female,Single,Research & Development,Laboratory Technician,1,2,Medical,7,Travel_Rarely,7090.0,18,2,No,16,9,6,1.0,9,6,4,3,3,3.0,2.0,4,1,No,1,Y,80
10867,41.0,Female,Married,Sales,Sales Representative,1,4,Life Sciences,22,Travel_Rarely,7006.0,17,3,No,20,5,3,4.0,4,1,0,3,2,3.0,3.0,2,4,No,1,Y,80
10296,33.0,Female,Married,Research & Development,Healthcare Representative,1,4,Human Resources,1,Travel_Frequently,6729.0,13,1,No,11,3,1,3.0,2,5,3,3,3,4.0,4.0,3,4,No,1,Y,80
11345,36.0,Male,Single,Sales,Sales Representative,1,3,Life Sciences,18,Travel_Rarely,4594.0,15,0,No,15,6,6,2.0,6,8,1,4,3,4.0,1.0,4,2,No,1,Y,80
10475,20.0,Male,Divorced,Sales,Sales Representative,2,4,Human Resources,8,Travel_Frequently,7206.0,14,1,Yes,2,0,0,0.0,0,1,2,3,2,1.0,1.0,3,1,Yes,1,Y,80
10928,40.0,Female,Married,Research & Development,Manager,1,3,Medical,5,Travel_Rarely,5426.0,14,1,No,19,16,14,11.0,16,1,3,3,2,4.0,1.0,3,3,No,1,Y,80
10473,31.0,Female,Married,Sales,Manager,1,3,Technical Degree,17,Travel_Rarely,5606.0,13,0,No,7,5,2,2.0,4,0,6,3,3,1.0,3.0,3,4,No,1,Y,80
11485,33.0,Male,Married,Research & Development,Manufacturing Director,2,3,Life Sciences,15,Travel_Rarely,7683.0,11,1,Yes,13,13,11,0.0,11,2,5,3,2,4.0,4.0,3,1,No,1,Y,80
10881,42.0,Female,Divorced,Sales,Sales Executive,1,3,Medical,1,Non-Travel,6795.0,18,0,No,20,18,17,10.0,18,5,5,4,4,3.0,3.0,3,4,No,1,Y,80
11375,34.0,Female,Single,Sales,Manager,1,2,Life Sciences,6,Travel_Rarely,6235.0,14,0,Yes,13,4,2,0.0,4,3,0,3,3,4.0,2.0,4,4,No,1,Y,80
10907,33.0,Female,Divorced,Research & Development,Research Scientist,1,3,Medical,12,Travel_Frequently,"$5,914",14,0,No,15,7,4,1.0,6,2,6,4,1,4.0,4.0,3,3,No,1,Y,80
10002,33.0,Male,Married,Research & Development,Manager,5,1,Life Sciences,3,Travel_Rarely,13981.0,11,0,Yes,12,5,4,5.0,4,0,3,3,3,3.0,4.0,3,2,No,1,Y,80
10098,56.0,Male,Single,Research & Development,Research Director,3,4,Medical,2,Travel_Frequently,11669.0,19,0,No,36,7,5,0.0,6,8,4,3,3,2.0,2.0,1,4,Yes,1,Y,80
10816,26.0,Female,Divorced,Sales,Sales Representative,3,4,Medical,2,Travel_Rarely,7502.0,20,2,Yes,5,1,0,1.0,0,6,2,3,3,,3.0,3,2,No,1,Y,80
11195,43.0,Male,Divorced,Research & Development,Research Scientist,4,2,Human Resources,3,Travel_Frequently,12789.0,15,1,No,25,9,7,1.0,6,6,6,3,3,3.0,1.0,3,4,No,1,Y,80
10577,51.0,Female,Divorced,Sales,Manager,4,3,Technical Degree,2,Travel_Rarely,14792.0,11,0,No,33,3,0,3.0,2,1,1,3,2,2.0,1.0,3,1,No,1,Y,80
11224,26.0,Male,Divorced,Sales,Manager,4,4,Life Sciences,7,Travel_Frequently,10868.0,11,0,No,7,2,2,1.0,1,7,5,3,3,1.0,3.0,3,3,No,1,Y,80
10090,28.0,Male,Married,Research & Development,Laboratory Technician,2,2,Human Resources,1,Travel_Rarely,7781.0,13,0,No,6,3,3,3.0,3,6,5,3,3,4.0,4.0,3,1,No,1,Y,80
10821,53.0,Male,Single,Research & Development,Healthcare Representative,3,4,,23,Travel_Frequently,10887.0,15,2,No,33,16,13,4.0,15,1,1,3,2,2.0,3.0,3,4,No,1,Y,80
10721,42.0,Female,Single,Research & Development,Manager,1,3,Life Sciences,18,Travel_Rarely,7880.0,21,1,No,23,8,8,4.0,8,6,4,3,3,3.0,2.0,4,4,No,1,Y,80
10450,33.0,Male,Single,Research & Development,  Research Scientist  ,1,3,Human Resources,19,Non-Travel,7006.0,20,2,No,14,11,9,11.0,11,3,3,3,3,1.0,3.0,3,1,No,1,Y,80
10551,42.0,Female,Single,Research & Development,Research Director,1,2,Other,5,Travel_Rarely,6396.0,11,1,No,23,23,23,9.0,21,5,3,4,2,2.0,2.0,3,2,No,1,Y,80
10309,42.0,Female,Divorced,Research & Development,Manufacturing Director,5,3,Marketing,10,Travel_Frequently,16595.0,19,1,No,24,21,21,3.0,18,7,6,3,3,1.0,3.0,4,4,No,1,Y,80
11018,26.0,Female,Divorced,Human Resources,Human Resources,2,4,Medical,7,Travel_Frequently,7309.0,22,1,Yes,3,1,1,1.0,0,5,1,3,3,3.0,3.0,3,3,No,1,Y,80
11006,34.0,Female,Single,Sales,Manager,1,4,Life Sciences,8,Travel_Rarely,6911.0,15,0,Yes,14,2,1,1.0,0,6,6,3,3,3.0,4.0,1,4,Yes,1,Y,80
10673,44.0,Male,Divorced,Research & Development,Healthcare Representative,2,4,Life Sciences,6,Travel_Rarely,8722.0,16,2,No,26,6,5,3.0,3,8,5,3,2,3.0,3.0,3,4,No,1,Y,80
10179,29.0,Male,Single,Sales,Sales Representative,1,5,Technical Degree,2,Travel_Rarely,6118.0,16,1,No,8,8,7,2.0,8,4,5,3,2,4.0,1.0,2,2,Yes,1,Y,80
10434,23.0,Male,Married,Research & Development,Research Director,3,4,Life Sciences,2,Travel_Rarely,8755.0,19,0,Yes,4,2,0,0.0,0,8,1,3,2,2.0,2.0,4,1,No,1,Y,80
10583,45.0,Male,Married,Sales,Sales Executive,1,5,Medical,29,Travel_Rarely,4900.0,15,1,No,24,2,2,0.0,2,1,0,3,2,2.0,2.0,1,3,Yes,1,Y,80
11633,36.0,Female,Divorced,Research & Development,Manager,3,1,Technical Degree,27,Travel_Rarely,10011.0,11,0,No,15,0,0,0.0,0,4,0,3,3,1.0,3.0,4,4,No,1,Y,80
11411,45.0,Female,Single,sales,Manager,2,4,Marketing,13,Travel_Rarely,9265.0,18,1,No,27,14,12,5.0,12,5,2,3,3,2.0,1.0,2,3,Yes,1,Y,80
11326,40.0,Female,Divorced,Research & Development,Manager,2,3,Life Sciences,2,Travel_Rarely,8435.0,16,0,No,16,0,0,0.0,0,9,1,3,2,3.0,3.0,2,1,Yes,1,Y,80
10656,24.0,Female,Single,Sales,Sales Executive,2,3,,7,Travel_Frequently,7560.0,11,0,Yes,6,1,0,1.0,0,5,5,3,4,4.0,4.0,3,2,No,1,Y,80
10449,29.0,Female,Single,Research & Development,Laboratory Technician,3,5,Marketing,8,Travel_Frequently,9333.0,18,0,No,5,0,0,0.0,0,3,5,3,3,4.0,4.0,3,1,No,1,Y,80
